DELIVERY ZIPCODE,LOCALE NAME,PHYSICAL CITY,PHYSICAL STATE
50118,CARLISLE,CARLISLE,IA
50118,HARTFORD,HARTFORD,IA
50119,HARVEY,HARVEY,IA
50120,HAVERHILL,HAVERHILL,IA
50120,LAUREL,LAUREL,IA
50122,HUBBARD,HUBBARD,IA
50123,HUMESTON,HUMESTON,IA
50124,HUXLEY,HUXLEY,IA
50125,INDIANOLA,INDIANOLA,IA
50126,IOWA FALLS,IOWA FALLS,IA
50127,COLFAX,COLFAX,IA
50128,JAMAICA,JAMAICA,IA
50128,PERRY,PERRY,IA
50129,JEFFERSON,JEFFERSON,IA
50130,JEWELL,JEWELL,IA
50131,JOHNSTON,JOHNSTON,IA
50132,JEWELL,JEWELL,IA
50132,KAMRAR,KAMRAR,IA
50133,KELLERTON,KELLERTON,IA
50133,LEON,LEON,IA
50134,HUXLEY,HUXLEY,IA
50135,KELLOGG,KELLOGG,IA
50136,KESWICK,KESWICK,IA
50137,KILLDUFF,KILLDUFF,IA
50138,KNOXVILLE,KNOXVILLE,IA
50139,LACONA,LACONA,IA
50140,LAMONI,LAMONI,IA
50140,LEON,LEON,IA
50141,LAUREL,LAUREL,IA
50142,LE GRAND,LE GRAND,IA
50143,LEIGHTON,LEIGHTON,IA
50143,PELLA,PELLA,IA
50144,LEON,LEON,IA
50145,LIBERTY CENTER,LIBERTY CENTER,IA
50146,LINDEN,LINDEN,IA
50146,PANORA,PANORA,IA
50147,LINEVILLE,LINEVILLE,IA
50148,ALBION,ALBION,IA
50148,LISCOMB,LISCOMB,IA
50149,LORIMOR,LORIMOR,IA
50150,LOVILIA,LOVILIA,IA
50151,LUCAS,LUCAS,IA
50152,MADRID,MADRID,IA
50153,LYNNVILLE,LYNNVILLE,IA
50154,MC CALLSBURG,MC CALLSBURG,IA
50154,ROLAND,ROLAND,IA
50155,LORIMOR,LORIMOR,IA
50155,MACKSBURG,MACKSBURG,IA
50156,MADRID,MADRID,IA
50157,MALCOM,MALCOM,IA
50158,MARSHALLTOWN,MARSHALLTOWN,IA
50160,MARTENSDALE,MARTENSDALE,IA
50161,MAXWELL,MAXWELL,IA
50162,MELBOURNE,MELBOURNE,IA
50163,MELCHER,MELCHER DALLAS,IA
50164,MENLO,MENLO,IA
50165,CORYDON,CORYDON,IA
50166,MILO,MILO,IA
50167,DALLAS CENTER,DALLAS CENTER,IA
50167,MINBURN,MINBURN,IA
50168,COLFAX,COLFAX,IA
50168,MINGO,MINGO,IA
50169,MITCHELLVILLE,MITCHELLVILLE,IA
50170,MONROE,MONROE,IA
50171,MONTEZUMA,MONTEZUMA,IA
50173,MARSHALLTOWN,MARSHALLTOWN,IA
50173,MONTOUR,MONTOUR,IA
50174,MURRAY,MURRAY,IA
50201,NEVADA,NEVADA,IA
50206,NEW PROVIDENCE,NEW PROVIDENCE,IA
50207,NEW SHARON,NEW SHARON,IA
50208,NEWTON,NEWTON,IA
50210,NEW VIRGINIA,NEW VIRGINIA,IA
50211,NORWALK,NORWALK,IA
50212,OGDEN,OGDEN,IA
50213,OSCEOLA,OSCEOLA,IA
50214,OTLEY,OTLEY,IA
50214,PELLA,PELLA,IA
50216,PANORA,PANORA,IA
50217,PATON,PATON,IA
50218,WINTERSET,WINTERSET,IA
50219,PELLA,PELLA,IA
50220,PERRY,PERRY,IA
50222,TRURO,TRURO,IA
50223,BOONE,BOONE,IA
50223,PILOT MOUND,PILOT MOUND,IA
50225,PLEASANTVILLE,PLEASANTVILLE,IA
50226,POLK CITY,POLK CITY,IA
50227,IOWA FALLS,IOWA FALLS,IA
50228,COLFAX,COLFAX,IA
50228,PRAIRIE CITY,PRAIRIE CITY,IA
50229,MARTENSDALE,MARTENSDALE,IA
50229,PROLE,PROLE,IA
50230,RADCLIFFE,RADCLIFFE,IA
50231,RANDALL,RANDALL,IA
50232,MONROE,MONROE,IA
50232,REASNOR,REASNOR,IA
50233,REDFIELD,REDFIELD,IA
50234,RHODES,RHODES,IA
50235,JEFFERSON,JEFFERSON,IA
50235,RIPPEY,RIPPEY,IA
50236,ROLAND,ROLAND,IA
50237,RUNNELLS,RUNNELLS,IA
50238,RUSSELL,RUSSELL,IA
50239,SAINT ANTHONY,SAINT ANTHONY,IA
50239,STATE CENTER,STATE CENTER,IA
50240,SAINT CHARLES,SAINT CHARLES,IA
50241,SAINT MARYS,SAINT MARYS,IA
50242,LYNNVILLE,LYNNVILLE,IA
50243,SHELDAHL,SHELDAHL,IA
50244,HUXLEY,HUXLEY,IA
50244,SLATER,SLATER,IA
50246,STANHOPE,STANHOPE,IA
50247,STATE CENTER,STATE CENTER,IA
50248,STORY CITY,STORY CITY,IA
50249,STRATFORD,STRATFORD,IA
50250,STUART,STUART,IA
50251,SULLY,SULLY,IA
50252,CARLISLE,CARLISLE,IA
50254,AFTON,AFTON,IA
50255,THORNBURG,THORNBURG,IA
50256,HARVEY,HARVEY,IA
50257,TRURO,TRURO,IA
50258,UNION,UNION,IA
50259,UNION,UNION,IA
50261,VAN METER,VAN METER,IA
50262,VAN WERT,VAN WERT,IA
50262,WELDON,WELDON,IA
50263,WAUKEE,WAUKEE,IA
50264,WELDON,WELDON,IA
50265,WEST DES MOINES,WEST DES MOINES,IA
50266,WEST SUBURBAN,CLIVE,IA
50268,WHAT CHEER,WHAT CHEER,IA
50269,WHITTEN,WHITTEN,IA
50271,WILLIAMS,WILLIAMS,IA
50272,WILLIAMSON,WILLIAMSON,IA
50273,WINTERSET,WINTERSET,IA
50274,ANITA,ANITA,IA
50274,WIOTA,WIOTA,IA
50275,OSCEOLA,OSCEOLA,IA
50275,WOODBURN,WOODBURN,IA
50276,WOODWARD,WOODWARD,IA
50277,PANORA,PANORA,IA
50277,YALE,YALE,IA
50278,ZEARING,ZEARING,IA
50301,DES MOINES,DES MOINES,IA
50302,DES MOINES,DES MOINES,IA
50303,DES MOINES,DES MOINES,IA
50304,DES MOINES,DES MOINES,IA
50305,DES MOINES,DES MOINES,IA
50306,DES MOINES,DES MOINES,IA
50309,SOUTH DES MOINES,DES MOINES,IA
50310,BEAVERDALE,DES MOINES,IA
50310,PRICE CHOPPER 10 BDALE DPOBU,DES MOINES,IA
50311,UNIVERSITY STATION,DES MOINES,IA
50312,PRICE CHOPPER ING  7 DPOBU,DES MOINES,IA
50312,UNIVERSITY STATION,DES MOINES,IA
50313,EAST SIDE,DES MOINES,IA
50314,UNIVERSITY STATION,DES MOINES,IA
50315,SOUTH DES MOINES,DES MOINES,IA
50316,CASH SAVER 33 EUCLID DPOBU,DES MOINES,IA
50316,EAST SIDE,DES MOINES,IA
50317,PLEASANT HILL,DES MOINES,IA
50320,SOUTH DES MOINES,DES MOINES,IA
50321,CASH SAVER 34 FLEUR DPOBU,DES MOINES,IA
50321,SOUTH DES MOINES,DES MOINES,IA
50322,URBANDALE,URBANDALE,IA
50323,ASH CREEK,URBANDALE,IA
50324,UNIVERSITY STATION,DES MOINES,IA
50325,WEST SUBURBAN,CLIVE,IA
50327,PLEASANT HILL,DES MOINES,IA
50336,DES MOINES,DES MOINES,IA
50340,DES MOINES,DES MOINES,IA
50368,DES MOINES,DES MOINES,IA
50393,CAPITAL SQUARE,DES MOINES,IA
50401,MASON CITY,MASON CITY,IA
50402,MASON CITY,MASON CITY,IA
50420,ALEXANDER,ALEXANDER,IA
50421,BELMOND,BELMOND,IA
50423,BRITT,BRITT,IA
50423,GARNER,GARNER,IA
50424,BUFFALO CENTER,BUFFALO CENTER,IA
50426,SAINT ANSGAR,SAINT ANSGAR,IA
50427,SHEFFIELD,SHEFFIELD,IA
50428,CLEAR LAKE,CLEAR LAKE,IA
50430,CORWITH,CORWITH,IA
50431,COULTER,COULTER,IA
50432,CRYSTAL LAKE,CRYSTAL LAKE,IA
50433,ROCKWELL,ROCKWELL,IA
50434,FERTILE,FERTILE,IA
50434,HANLONTOWN,HANLONTOWN,IA
50435,FLOYD,FLOYD,IA
50436,FOREST CITY,FOREST CITY,IA
50438,GARNER,GARNER,IA
50439,KANAWHA,KANAWHA,IA
50440,GRAFTON,GRAFTON,IA
50441,HAMPTON,HAMPTON,IA
50444,HANLONTOWN,HANLONTOWN,IA
50446,JOICE,JOICE,IA
50447,KANAWHA,KANAWHA,IA
50448,KENSETT,KENSETT,IA
50449,GARNER,GARNER,IA
50449,KLEMME,KLEMME,IA
50450,LAKE MILLS,LAKE MILLS,IA
50451,LAKOTA,LAKOTA,IA
50452,HAMPTON,HAMPTON,IA
50452,LATIMER,LATIMER,IA
50453,LELAND,LELAND,IA
50454,OSAGE,OSAGE,IA
50455,RICEVILLE,RICEVILLE,IA
50456,MANLY,MANLY,IA
50457,KANAWHA,KANAWHA,IA
50457,MESERVEY,MESERVEY,IA
50458,NORA SPRINGS,NORA SPRINGS,IA
50459,NORTHWOOD,NORTHWOOD,IA
50460,ORCHARD,ORCHARD,IA
50460,OSAGE,OSAGE,IA
50461,OSAGE,OSAGE,IA
50464,PLYMOUTH,PLYMOUTH,IA
50465,RAKE,RAKE,IA
50466,RICEVILLE,RICEVILLE,IA
50467,MASON CITY,MASON CITY,IA
50468,ROCKFORD,ROCKFORD,IA
50469,ROCKWELL,ROCKWELL,IA
50470,ROWAN,ROWAN,IA
50471,RUDD,RUDD,IA
50472,SAINT ANSGAR,SAINT ANSGAR,IA
50473,LAKE MILLS,LAKE MILLS,IA
50473,SCARVILLE,SCARVILLE,IA
50475,SHEFFIELD,SHEFFIELD,IA
50476,STACYVILLE,STACYVILLE,IA
50477,ROCKWELL,ROCKWELL,IA
50477,SWALEDALE,SWALEDALE,IA
50478,THOMPSON,THOMPSON,IA
50479,THORNTON,THORNTON,IA
50480,TITONKA,TITONKA,IA
50481,SAINT ANSGAR,SAINT ANSGAR,IA
50482,VENTURA,VENTURA,IA
50483,WESLEY,WESLEY,IA
50484,WODEN,WODEN,IA
50501,FORT DODGE,FORT DODGE,IA
50510,ALBERT CITY,ALBERT CITY,IA
50511,ALGONA,ALGONA,IA
50514,ARMSTRONG,ARMSTRONG,IA
50514,RINGSTED,RINGSTED,IA
50515,EMMETSBURG,EMMETSBURG,IA
50516,BADGER,BADGER,IA
50516,FORT DODGE,FORT DODGE,IA
50517,BANCROFT,BANCROFT,IA
50518,BARNUM,BARNUM,IA
50518,MOORLAND,MOORLAND,IA
50519,BODE,BODE,IA
50520,BRADGATE,BRADGATE,IA
50520,ROLFE,ROLFE,IA
50522,BURT,BURT,IA
50523,CALLENDER,CALLENDER,IA
50523,SOMERS,SOMERS,IA
50524,CLARE,CLARE,IA
50524,FORT DODGE,FORT DODGE,IA
50525,CLARION,CLARION,IA
50527,CURLEW,CURLEW,IA
50528,CYLINDER,CYLINDER,IA
50528,WHITTEMORE,WHITTEMORE,IA
50529,DAKOTA CITY,DAKOTA CITY,IA
50529,HUMBOLDT,HUMBOLDT,IA
50530,DAYTON,DAYTON,IA
50531,DOLLIVER,DOLLIVER,IA
50531,RINGSTED,RINGSTED,IA
50532,DUNCOMBE,DUNCOMBE,IA
50533,EAGLE GROVE,EAGLE GROVE,IA
50535,EARLY,EARLY,IA
50535,SAC CITY,SAC CITY,IA
50536,EMMETSBURG,EMMETSBURG,IA
50538,FARNHAMVILLE,FARNHAMVILLE,IA
50539,FENTON,FENTON,IA
50540,FONDA,FONDA,IA
50541,GILMORE CITY,GILMORE CITY,IA
50542,GOLDFIELD,GOLDFIELD,IA
50543,GOWRIE,GOWRIE,IA
50544,GOWRIE,GOWRIE,IA
50544,HARCOURT,HARCOURT,IA
50545,HUMBOLDT,HUMBOLDT,IA
50546,HAVELOCK,HAVELOCK,IA
50546,POCAHONTAS,POCAHONTAS,IA
50548,HUMBOLDT,HUMBOLDT,IA
50551,JOLLEY,JOLLEY,IA
50551,POMEROY,POMEROY,IA
50554,LAURENS,LAURENS,IA
50554,POCAHONTAS,POCAHONTAS,IA
50556,LEDYARD,LEDYARD,IA
50556,SWEA CITY,SWEA CITY,IA
50557,LEHIGH,LEHIGH,IA
50558,LIVERMORE,LIVERMORE,IA
50559,LONE ROCK,LONE ROCK,IA
50560,LIVERMORE,LIVERMORE,IA
50560,LU VERNE CARRIERS,LIVERMORE,IA
50561,LYTTON,LYTTON,IA
50561,ROCKWELL CITY,ROCKWELL CITY,IA
50562,CURLEW,CURLEW,IA
50563,MANSON,MANSON,IA
50565,MARATHON,MARATHON,IA
50566,MOORLAND,MOORLAND,IA
50567,NEMAHA,NEMAHA,IA
50567,SAC CITY,SAC CITY,IA
50568,NEWELL,NEWELL,IA
50569,FORT DODGE,FORT DODGE,IA
50570,BODE,BODE,IA
50570,OTTOSEN,OTTOSEN,IA
50571,PALMER,PALMER,IA
50573,PLOVER,PLOVER,IA
50574,POCAHONTAS,POCAHONTAS,IA
50575,POMEROY,POMEROY,IA
50576,REMBRANDT,REMBRANDT,IA
50576,SIOUX RAPIDS,SIOUX RAPIDS,IA
50577,RENWICK,RENWICK,IA
50578,RINGSTED,RINGSTED,IA
50579,ROCKWELL CITY,ROCKWELL CITY,IA
50581,ROLFE,ROLFE,IA
50582,HUMBOLDT,HUMBOLDT,IA
50582,RUTLAND,RUTLAND,IA
50583,SAC CITY,SAC CITY,IA
50585,SIOUX RAPIDS,SIOUX RAPIDS,IA
50586,SOMERS,SOMERS,IA
50588,STORM LAKE,STORM LAKE,IA
50590,SWEA CITY,SWEA CITY,IA
50591,THOR,THOR,IA
50592,TRUESDALE,TRUESDALE,IA
50593,VARINA,VARINA,IA
50594,EAGLE GROVE,EAGLE GROVE,IA
50594,VINCENT,VINCENT,IA
50595,WEBSTER CITY,WEBSTER CITY,IA
50597,WEST BEND,WEST BEND,IA
50598,WHITTEMORE,WHITTEMORE,IA
50599,EAGLE GROVE,EAGLE GROVE,IA
50599,WOOLSTOCK,WOOLSTOCK,IA
50601,ACKLEY,ACKLEY,IA
50602,ALLISON,ALLISON,IA
50603,ALTA VISTA,ALTA VISTA,IA
50604,APLINGTON,APLINGTON,IA
50605,DUMONT,DUMONT,IA
50606,LAMONT,LAMONT,IA
50607,AURORA,AURORA,IA
50607,WINTHROP,WINTHROP,IA
50608,APLINGTON,APLINGTON,IA
50609,BEAMAN,BEAMAN,IA
50611,DUMONT,DUMONT,IA
50612,TRAER,TRAER,IA
50613,CEDAR FALLS,CEDAR FALLS,IA
50616,CHARLES CITY,CHARLES CITY,IA
50619,CLARKSVILLE,CLARKSVILLE,IA
50620,CHARLES CITY,CHARLES CITY,IA
50621,CONRAD,CONRAD,IA
50622,DENVER,DENVER,IA
50623,DEWAR,DEWAR,IA
50624,DIKE,DIKE,IA
50625,DUMONT,DUMONT,IA
50626,DUNKERTON,DUNKERTON,IA
50627,ELDORA,ELDORA,IA
50628,ELMA,ELMA,IA
50629,FAIRBANK,FAIRBANK,IA
50630,FREDERICKSBURG,FREDERICKSBURG,IA
50631,FREDERIKA,FREDERIKA,IA
50632,GLADBROOK,GLADBROOK,IA
50633,ACKLEY,ACKLEY,IA
50634,GILBERTVILLE,GILBERTVILLE,IA
50635,GLADBROOK,GLADBROOK,IA
50636,GREENE,GREENE,IA
50638,GRUNDY CENTER,GRUNDY CENTER,IA
50641,HAZLETON,HAZLETON,IA
50642,HOLLAND,HOLLAND,IA
50643,HUDSON,HUDSON,IA
50644,INDEPENDENCE,INDEPENDENCE,IA
50645,NEW HAMPTON,NEW HAMPTON,IA
50647,CEDAR FALLS,CEDAR FALLS,IA
50647,JANESVILLE,JANESVILLE,IA
50648,JESUP,JESUP,IA
50649,APLINGTON,APLINGTON,IA
50650,LAMONT,LAMONT,IA
50651,LA PORTE CITY,LA PORTE CITY,IA
50652,LINCOLN,LINCOLN,IA
50653,MARBLE ROCK,MARBLE ROCK,IA
50654,MASONVILLE,MASONVILLE,IA
50654,WINTHROP,WINTHROP,IA
50655,MAYNARD,MAYNARD,IA
50655,OELWEIN,OELWEIN,IA
50657,GRUNDY CENTER,GRUNDY CENTER,IA
50658,NASHUA,NASHUA,IA
50659,NEW HAMPTON,NEW HAMPTON,IA
50660,CEDAR FALLS,CEDAR FALLS,IA
50660,NEW HARTFORD,NEW HARTFORD,IA
50662,OELWEIN,OELWEIN,IA
50664,FAIRBANK,FAIRBANK,IA
50665,PARKERSBURG,PARKERSBURG,IA
50666,PLAINFIELD,PLAINFIELD,IA
50667,JESUP,JESUP,IA
50667,RAYMOND,RAYMOND,IA
50668,READLYN,READLYN,IA
50669,GRUNDY CENTER,GRUNDY CENTER,IA
50669,REINBECK,REINBECK,IA
50670,SHELL ROCK,SHELL ROCK,IA
50670,WAVERLY,WAVERLY,IA
50671,OELWEIN,OELWEIN,IA
50672,STEAMBOAT ROCK,STEAMBOAT ROCK,IA
50673,STOUT,STOUT,IA
50674,SUMNER,SUMNER,IA
50675,TRAER,TRAER,IA
50676,TRIPOLI,TRIPOLI,IA
50677,WAVERLY,WAVERLY,IA
50680,WELLSBURG,WELLSBURG,IA
50681,SUMNER,SUMNER,IA
50682,WINTHROP,WINTHROP,IA
50701,WATERLOO ANNEX,WATERLOO,IA
50702,WATERLOO ANNEX,WATERLOO,IA
50703,WATERLOO,WATERLOO,IA
50704,WATERLOO,WATERLOO,IA
50707,WATERLOO,WATERLOO,IA
50801,CRESTON,CRESTON,IA
50830,AFTON,AFTON,IA
50831,ARISPE,ARISPE,IA
50833,BEDFORD,BEDFORD,IA
50835,MOUNT AYR,MOUNT AYR,IA
50836,BLOCKTON,BLOCKTON,IA
50837,BRIDGEWATER,BRIDGEWATER,IA
50839,CORNING,CORNING,IA
50840,CLEARFIELD,CLEARFIELD,IA
50840,LENOX,LENOX,IA
50841,CORNING,CORNING,IA
50842,CRESTON,CRESTON,IA
50843,CUMBERLAND,CUMBERLAND,IA
50845,DIAGONAL,DIAGONAL,IA
50846,FONTANELLE,FONTANELLE,IA
50847,GRANT,GRANT,IA
50848,BEDFORD,BEDFORD,IA
50849,GREENFIELD,GREENFIELD,IA
50851,LENOX,LENOX,IA
50853,MASSENA,MASSENA,IA
50854,MOUNT AYR,MOUNT AYR,IA
50857,VILLISCA,VILLISCA,IA
50858,CRESTON,CRESTON,IA
50858,ORIENT,ORIENT,IA
50859,PRESCOTT,PRESCOTT,IA
50860,BLOCKTON,BLOCKTON,IA
50860,REDDING,REDDING,IA
50861,AFTON,AFTON,IA
50861,SHANNON CITY,SHANNON CITY,IA
50862,LENOX,LENOX,IA
50862,SHARPSBURG,SHARPSBURG,IA
50863,TINGLEY,TINGLEY,IA
50864,VILLISCA,VILLISCA,IA
50950,BOONE,BOONE,IA
51001,AKRON,AKRON,IA
51002,ALTA,ALTA,IA
51003,ALTON,ALTON,IA
51004,ANTHON,ANTHON,IA
51005,AURELIA,AURELIA,IA
51006,BATTLE CREEK,BATTLE CREEK,IA
51007,BRONSON,BRONSON,IA
51007,MOVILLE,MOVILLE,IA
51008,BRUNSVILLE,BRUNSVILLE,IA
51009,CALUMET,CALUMET,IA
51010,CASTANA,CASTANA,IA
51011,HAWARDEN,HAWARDEN,IA
51012,CHEROKEE,CHEROKEE,IA
51014,CLEGHORN,CLEGHORN,IA
51015,HORNICK,HORNICK,IA
51016,CORRECTIONVILLE,CORRECTIONVILLE,IA
51018,CUSHING,CUSHING,IA
51018,WASHTA,WASHTA,IA
51019,DANBURY,DANBURY,IA
51020,GALVA,GALVA,IA
51022,GRANVILLE,GRANVILLE,IA
51023,HAWARDEN,HAWARDEN,IA
51024,HINTON,HINTON,IA
51025,HOLSTEIN,HOLSTEIN,IA
51026,HORNICK,HORNICK,IA
51027,IRETON,IRETON,IA
51028,KINGSLEY,KINGSLEY,IA
51029,LARRABEE,LARRABEE,IA
51030,LAWTON,LAWTON,IA
51031,LE MARS,LE MARS,IA
51033,LINN GROVE,LINN GROVE,IA
51034,MAPLETON,MAPLETON,IA
51035,MARCUS,MARCUS,IA
51036,MAURICE,MAURICE,IA
51036,ORANGE CITY,ORANGE CITY,IA
51037,MERIDEN,MERIDEN,IA
51038,MERRILL,MERRILL,IA
51039,MOVILLE,MOVILLE,IA
51040,ONAWA,ONAWA,IA
51041,ORANGE CITY,ORANGE CITY,IA
51044,MAPLETON,MAPLETON,IA
51045,OYENS,OYENS,IA
51046,PAULLINA,PAULLINA,IA
51047,PETERSON,PETERSON,IA
51048,KINGSLEY,KINGSLEY,IA
51048,PIERSON,PIERSON,IA
51049,CHEROKEE,CHEROKEE,IA
51049,QUIMBY,QUIMBY,IA
51050,REMSEN,REMSEN,IA
51051,MAPLETON,MAPLETON,IA
51051,SMITHLAND CARRIERS,MAPLETON,IA
51052,SALIX,SALIX,IA
51053,SCHALLER,SCHALLER,IA
51054,SERGEANT BLUFF,SERGEANT BLUFF,IA
51055,SLOAN,SLOAN,IA
51056,MAPLETON,MAPLETON,IA
51058,SUTHERLAND,SUTHERLAND,IA
51060,UTE,UTE,IA
51061,WASHTA,WASHTA,IA
51062,AKRON,AKRON,IA
51062,WESTFIELD,WESTFIELD,IA
51063,WHITING,WHITING,IA
51101,SIOUX CITY,SIOUX CITY,IA
51102,SIOUX CITY,SIOUX CITY,IA
51103,SIOUX CITY,SIOUX CITY,IA
51104,SIOUX CITY,SIOUX CITY,IA
51105,SIOUX CITY,SIOUX CITY,IA
51106,SIOUX CITY,SIOUX CITY,IA
51108,SIOUX CITY,SIOUX CITY,IA
51109,SIOUX CITY,SIOUX CITY,IA
51111,SIOUX CITY,SIOUX CITY,IA
51201,SHELDON,SHELDON,IA
51230,ALVORD,ALVORD,IA
51231,ARCHER,ARCHER,IA
51232,SIBLEY,SIBLEY,IA
51234,BOYDEN,BOYDEN,IA
51234,SHELDON,SHELDON,IA
51235,DOON,DOON,IA
51237,GEORGE,GEORGE,IA
51238,HOSPERS,HOSPERS,IA
51239,HULL,HULL,IA
51240,INWOOD,INWOOD,IA
51241,LARCHWOOD,LARCHWOOD,IA
51242,LESTER,LESTER,IA
51243,LITTLE ROCK,LITTLE ROCK,IA
51244,SHELDON,SHELDON,IA
51245,PRIMGHAR,PRIMGHAR,IA
51246,ROCK RAPIDS,ROCK RAPIDS,IA
51247,ROCK VALLEY,ROCK VALLEY,IA
51248,SANBORN,SANBORN,IA
51249,SIBLEY,SIBLEY,IA
51250,SIOUX CENTER,SIOUX CENTER,IA
51301,SPENCER,SPENCER,IA
51331,ARNOLDS PARK,ARNOLDS PARK,IA
51333,DICKENS,DICKENS,IA
51334,ESTHERVILLE,ESTHERVILLE,IA
51338,EVERLY,EVERLY,IA
51340,FOSTORIA,FOSTORIA,IA
51341,GILLETT GROVE,GILLETT GROVE,IA
51342,GRAETTINGER,GRAETTINGER,IA
51343,SPENCER,SPENCER,IA
51345,HARRIS,HARRIS,IA
51346,HARTLEY,HARTLEY,IA
51347,LAKE PARK,LAKE PARK,IA
51350,MELVIN,MELVIN,IA
51351,MILFORD,MILFORD,IA
51354,OCHEYEDAN,OCHEYEDAN,IA
51355,OKOBOJI,OKOBOJI,IA
51357,ROYAL,ROYAL,IA
51358,RUTHVEN,RUTHVEN,IA
51360,SPIRIT LAKE,SPIRIT LAKE,IA
51363,SUPERIOR,SUPERIOR,IA
51364,TERRIL,TERRIL,IA
51365,ESTHERVILLE,ESTHERVILLE,IA
51365,WALLINGFORD,WALLINGFORD,IA
51366,DICKENS,DICKENS,IA
51366,WEBB,WEBB,IA
51401,CARROLL,CARROLL,IA
51430,ARCADIA,ARCADIA,IA
51431,ARTHUR,ARTHUR,IA
51433,AUBURN,AUBURN,IA
51436,BREDA,BREDA,IA
51439,CHARTER OAK,CHARTER OAK,IA
51440,DEDHAM,DEDHAM,IA
51441,DELOIT,DELOIT,IA
51442,DENISON,DENISON,IA
51443,GLIDDEN,GLIDDEN,IA
51444,HALBUR,HALBUR,IA
51445,IDA GROVE,IDA GROVE,IA
51446,IRWIN,IRWIN,IA
51447,IRWIN,IRWIN,IA
51448,KIRON,KIRON,IA
51449,LAKE CITY,LAKE CITY,IA
51450,CARNARVON,CARNARVON,IA
51450,LAKE VIEW,LAKE VIEW,IA
51451,LANESBORO,LANESBORO,IA
51452,LIDDERDALE,LIDDERDALE,IA
51453,LOHRVILLE,LOHRVILLE,IA
51454,MANILLA,MANILLA,IA
51455,MANNING,MANNING,IA
51458,ODEBOLT,ODEBOLT,IA
51459,SCRANTON CARRIERS,JEFFERSON,IA
51460,RICKETTS,RICKETTS,IA
51461,SCHLESWIG,SCHLESWIG,IA
51462,JEFFERSON,JEFFERSON,IA
51463,TEMPLETON,TEMPLETON,IA
51465,VAIL,VAIL,IA
51466,WALL LAKE,WALL LAKE,IA
51467,WESTSIDE,WESTSIDE,IA
51501,COUNCIL BLUFFS,COUNCIL BLUFFS,IA
51502,COUNCIL BLUFFS,COUNCIL BLUFFS,IA
51503,COUNCIL BLUFFS,COUNCIL BLUFFS,IA
51510,AMES AVENUE,OMAHA,NE
51520,DOW CITY,DOW CITY,IA
51521,AVOCA,AVOCA,IA
51523,BLENCOE,BLENCOE,IA
51523,SOLDIER,SOLDIER,IA
51525,CARSON,CARSON,IA
51526,CRESCENT,CRESCENT,IA
51527,DEFIANCE,DEFIANCE,IA
51527,EARLING,EARLING,IA
51528,DOW CITY,DOW CITY,IA
51529,DUNLAP,DUNLAP,IA
51530,EARLING,EARLING,IA
51531,ELK HORN,ELK HORN,IA
51531,HARLAN,HARLAN,IA
51532,ELLIOTT,ELLIOTT,IA
51532,GRISWOLD,GRISWOLD,IA
51533,EMERSON,EMERSON,IA
51534,GLENWOOD,GLENWOOD,IA
51535,GRISWOLD,GRISWOLD,IA
51536,AVOCA,AVOCA,IA
51536,HANCOCK,HANCOCK,IA
51537,HARLAN,HARLAN,IA
51540,HASTINGS,HASTINGS,IA
51541,CARSON,CARSON,IA
51542,MISSOURI VALLEY,MISSOURI VALLEY,IA
51543,HARLAN,HARLAN,IA
51543,KIMBALLTON,KIMBALLTON,IA
51544,GRISWOLD,GRISWOLD,IA
51544,LEWIS,LEWIS,IA
51545,MONDAMIN,MONDAMIN,IA
51546,LOGAN,LOGAN,IA
51548,UNDERWOOD,UNDERWOOD,IA
51549,CARSON,CARSON,IA
51549,MACEDONIA,MACEDONIA,IA
51551,MALVERN,MALVERN,IA
51552,AVOCA,AVOCA,IA
51552,MARNE,MARNE,IA
51553,MINDEN,MINDEN,IA
51554,MINEOLA,MINEOLA,IA
51555,MISSOURI VALLEY,MISSOURI VALLEY,IA
51556,MISSOURI VALLEY,MISSOURI VALLEY,IA
51556,MODALE,MODALE,IA
51557,MONDAMIN,MONDAMIN,IA
51558,MOORHEAD,MOORHEAD,IA
51558,SOLDIER,SOLDIER,IA
51559,NEOLA,NEOLA,IA
51560,OAKLAND,OAKLAND,IA
51561,GLENWOOD,GLENWOOD,IA
51562,DUNLAP,DUNLAP,IA
51562,PANAMA,PANAMA,IA
51563,PERSIA,PERSIA,IA
51564,PISGAH,PISGAH,IA
51564,WOODBINE,WOODBINE,IA
51565,PORTSMOUTH,PORTSMOUTH,IA
51566,RED OAK,RED OAK,IA
51570,AVOCA,AVOCA,IA
51570,SHELBY,SHELBY,IA
51571,GLENWOOD,GLENWOOD,IA
51571,SILVER CITY,SILVER CITY,IA
51572,SOLDIER,SOLDIER,IA
51573,RED OAK,RED OAK,IA
51573,STANTON,STANTON,IA
51575,TREYNOR,TREYNOR,IA
51576,UNDERWOOD,UNDERWOOD,IA
51577,AVOCA,AVOCA,IA
51577,WALNUT,WALNUT,IA
51578,WESTPHALIA,WESTPHALIA,IA
51579,WOODBINE,WOODBINE,IA
51593,HARLAN,HARLAN,IA
51601,SHENANDOAH,SHENANDOAH,IA
51630,BLANCHARD,BLANCHARD,IA
51631,BRADDYVILLE,BRADDYVILLE,IA
51631,CLARINDA,CLARINDA,IA
51632,CLARINDA,CLARINDA,IA
51636,COIN,COIN,IA
